164.00 1948.00 0.00 21.03 16.82 2.45
156.00 1974.00 0.00 21.03 16.82 2.45
124.00 1918.00 0.00 21.03 16.82 2.45
162.00 1938.00 0.00 21.03 16.82 2.45
164.00 1948.00 0.00 21.03 16.82 2.45
176.00 1952.00 0.00 21.03 16.82 2.45
138.00 1966.00 0.00 21.03 16.82 2.45
154.00 1920.00 0.00 21.03 16.82 2.45
154.00 1948.00 0.00 21.03 16.82 2.45
118.00 1942.00 0.00 21.03 16.82 2.45
164.00 1988.00 0.00 21.03 16.82 2.45
134.00 1930.00 0.00 21.03 16.82 2.45
146.00 1922.00 0.00 21.03 16.82 2.45
144.00 1928.00 0.00 21.03 16.82 2.34
176.00 1982.00 0.00 21.03 16.82 2.34
110.00 1988.00 0.00 21.03 16.82 2.34
130.00 1902.00 0.00 21.03 16.82 2.34
148.00 1982.00 0.00 21.03 16.82 2.34
176.00 1998.00 0.00 21.03 16.82 2.34
138.00 1920.00 0.00 21.03 16.82 2.34
158.00 1974.00 0.00 21.03 16.82 2.34
126.00 1992.00 0.00 21.03 16.82 2.34
102.00 1984.00 0.00 21.03 16.82 2.34
126.00 1966.00 0.00 21.03 16.82 2.34
160.00 1966.00 0.00 21.03 16.82 2.34
152.00 1938.00 0.00 21.03 16.82 2.34
170.00 1940.00 0.00 21.03 16.82 2.34
158.00 1996.00 0.00 21.03 16.82 2.34
194.00 1910.00 0.00 27.74 18.03 2.85
102.00 1946.00 0.00 27.74 18.03 2.85
164.00 1982.00 0.00 27.74 18.03 2.85
174.00 1996.00 0.00 27.74 18.03 2.85
142.00 1986.00 0.00 27.74 18.03 2.85
178.00 1926.00 0.00 27.74 18.03 2.85
194.00 1926.00 0.00 27.74 18.03 2.85
138.00 1920.00 0.00 27.74 18.03 2.85
138.00 1944.00 0.00 27.74 18.03 2.85
112.00 1990.00 0.00 27.74 18.03 2.85
124.00 1962.00 0.00 27.74 18.03 2.85
188.00 1926.00 0.00 27.74 18.03 2.85
134.00 1926.00 0.00 27.74 18.03 2.85
148.00 1944.00 0.00 27.74 18.03 2.85
182.00 1954.00 0.00 27.74 18.03 2.85
144.00 1936.00 0.00 25.60 20.48 2.66
178.00 1928.00 0.00 25.60 20.48 2.66
124.00 1966.00 0.00 25.60 20.48 2.66
116.00 1928.00 0.00 25.60 20.48 2.66
154.00 1970.00 0.00 25.60 20.48 2.66
104.00 1960.00 0.00 25.60 20.48 2.66
140.00 1904.00 0.00 25.60 20.48 2.66
118.00 1916.00 0.00 25.60 20.48 2.66
102.00 1912.00 0.00 25.60 20.48 2.66
194.00 1980.00 0.00 25.60 20.48 2.66
134.00 1998.00 0.00 25.60 20.48 2.66
104.00 1932.00 0.00 25.60 20.48 2.66
102.00 1924.00 0.00 25.60 20.48 2.66
156.00 1956.00 0.00 25.60 20.48 2.66
142.00 1942.00 0.00 25.60 20.48 2.66
108.00 1944.00 0.00 28.35 17.01 5.44
164.00 1954.00 0.00 28.35 17.01 5.44
168.00 1952.00 0.00 28.35 17.01 5.44
168.00 1936.00 0.00 28.35 17.01 5.44
196.00 1964.00 0.00 28.35 17.01 5.44
196.00 1938.00 0.00 28.35 17.01 5.44
158.00 1920.00 0.00 28.35 17.01 5.44
140.00 1944.00 0.00 28.35 17.01 5.44
192.00 1926.00 0.00 28.35 17.01 5.44
180.00 1996.00 0.00 28.35 17.01 5.44
102.00 1964.00 0.00 28.35 17.01 5.44
192.00 1984.00 0.00 28.35 17.01 5.44
198.00 1936.00 0.00 28.35 17.01 5.44
170.00 1928.00 0.00 28.35 17.01 5.44
152.00 1996.00 0.00 28.35 17.01 5.44
170.00 1906.00 0.00 27.74 23.58 3.43
162.00 1946.00 0.00 27.74 23.58 3.43
180.00 1904.00 0.00 27.74 23.58 3.43
132.00 1942.00 0.00 27.74 23.58 3.43
118.00 1958.00 0.00 27.74 23.58 3.43
186.00 1942.00 0.00 27.74 23.58 3.43
108.00 1974.00 0.00 27.74 23.58 3.43
140.00 1902.00 0.00 27.74 23.58 3.43
190.00 1984.00 0.00 27.74 23.58 3.43
158.00 1986.00 0.00 27.74 23.58 3.43
166.00 1958.00 0.00 27.74 23.58 3.43
144.00 1922.00 0.00 27.74 23.58 3.43
164.00 1964.00 0.00 27.74 23.58 3.43
112.00 1902.00 0.00 27.74 23.58 3.43
114.00 1970.00 0.00 27.74 23.58 3.43
126.00 1968.00 0.00 33.53 25.15 5.31
116.00 1916.00 0.00 33.53 25.15 5.31
118.00 1954.00 0.00 33.53 25.15 5.31
136.00 1924.00 0.00 33.53 25.15 5.31
108.00 1982.00 0.00 33.53 25.15 5.31
150.00 1998.00 0.00 33.53 25.15 5.31
112.00 1944.00 0.00 33.53 25.15 5.31
184.00 1964.00 0.00 33.53 25.15 5.31
182.00 1992.00 0.00 33.53 25.15 5.31
152.00 1914.00 0.00 33.53 25.15 5.31
122.00 1948.00 0.00 33.53 25.15 5.31
176.00 1958.00 0.00 33.53 25.15 5.31
148.00 1992.00 0.00 33.53 25.15 5.31
110.00 1958.00 0.00 33.53 25.15 5.31
162.00 1956.00 0.00 33.53 25.15 5.31
142.00 1964.00 0.00 28.96 18.82 4.26
182.00 1942.00 0.00 28.96 18.82 4.26
140.00 1922.00 0.00 28.96 18.82 4.26
192.00 1998.00 0.00 28.96 18.82 4.26
120.00 1998.00 0.00 28.96 18.82 4.26
142.00 1978.00 0.00 28.96 18.82 4.26
102.00 1924.00 0.00 28.96 18.82 4.26
130.00 1904.00 0.00 28.96 18.82 4.26
170.00 1932.00 0.00 28.96 18.82 4.26
130.00 1946.00 0.00 28.96 18.82 4.26
102.00 1938.00 0.00 28.96 18.82 4.26
194.00 1946.00 0.00 28.96 18.82 4.26
170.00 1970.00 0.00 28.96 18.82 4.26
102.00 1904.00 0.00 28.96 18.82 4.26
162.00 1910.00 0.00 28.96 18.82 4.26
128.00 1958.00 0.00 28.96 18.82 4.49
148.00 1948.00 0.00 28.96 18.82 4.49
184.00 1908.00 0.00 28.96 18.82 4.49
102.00 1928.00 0.00 28.96 18.82 4.49
110.00 1940.00 0.00 28.96 18.82 4.49
104.00 1998.00 0.00 28.96 18.82 4.49
146.00 1978.00 0.00 28.96 18.82 4.49
118.00 1982.00 0.00 28.96 18.82 4.49
190.00 1966.00 0.00 28.96 18.82 4.49
198.00 1962.00 0.00 28.96 18.82 4.49
168.00 1930.00 0.00 28.96 18.82 4.49
192.00 1908.00 0.00 28.96 18.82 4.49
146.00 1924.00 0.00 28.96 18.82 4.49
128.00 1908.00 0.00 28.96 18.82 4.49
158.00 1956.00 0.00 28.96 18.82 4.49
204.00 1964.00 0.00 21.03 16.82 2.25
204.00 1996.00 0.00 21.03 16.82 2.25
260.00 1904.00 0.00 21.03 16.82 2.25
280.00 1968.00 0.00 21.03 16.82 2.25
278.00 1932.00 0.00 21.03 16.82 2.25
216.00 1976.00 0.00 21.03 16.82 2.25
208.00 1954.00 0.00 21.03 16.82 2.25
244.00 1922.00 0.00 21.03 16.82 2.25
248.00 1958.00 0.00 21.03 16.82 2.25
250.00 1938.00 0.00 21.03 16.82 2.25
270.00 1946.00 0.00 21.03 16.82 2.25
278.00 1916.00 0.00 21.03 16.82 2.25
226.00 1970.00 0.00 21.03 16.82 2.25
262.00 1944.00 0.00 21.03 16.82 2.25
240.00 1956.00 0.00 21.03 16.82 2.25
244.00 1984.00 0.00 21.03 14.72 3.12
234.00 1924.00 0.00 21.03 14.72 3.12
272.00 1988.00 0.00 21.03 14.72 3.12
218.00 1944.00 0.00 21.03 14.72 3.12
202.00 1972.00 0.00 21.03 14.72 3.12
240.00 1966.00 0.00 21.03 14.72 3.12
218.00 1904.00 0.00 21.03 14.72 3.12
208.00 1962.00 0.00 21.03 14.72 3.12
282.00 1962.00 0.00 21.03 14.72 3.12
250.00 1990.00 0.00 21.03 14.72 3.12
230.00 1946.00 0.00 21.03 14.72 3.12
250.00 1940.00 0.00 21.03 14.72 3.12
262.00 1976.00 0.00 21.03 14.72 3.12
284.00 1938.00 0.00 21.03 14.72 3.12
216.00 1974.00 0.00 21.03 14.72 3.12
286.00 1908.00 0.00 21.03 16.82 2.45
272.00 1968.00 0.00 21.03 16.82 2.45
258.00 1948.00 0.00 21.03 16.82 2.45
246.00 1932.00 0.00 21.03 16.82 2.45
212.00 1974.00 0.00 21.03 16.82 2.45
260.00 1944.00 0.00 21.03 16.82 2.45
232.00 1930.00 0.00 21.03 16.82 2.45
244.00 1980.00 0.00 21.03 16.82 2.45
252.00 1970.00 0.00 21.03 16.82 2.45
210.00 1978.00 0.00 21.03 16.82 2.45
272.00 1926.00 0.00 21.03 16.82 2.45
290.00 1964.00 0.00 21.03 16.82 2.45
290.00 1906.00 0.00 21.03 16.82 2.45
242.00 1990.00 0.00 21.03 16.82 2.45
204.00 1936.00 0.00 21.03 16.82 2.45
214.00 1906.00 0.00 21.03 16.82 2.34
208.00 1990.00 0.00 21.03 16.82 2.34
254.00 1912.00 0.00 21.03 16.82 2.34
210.00 1936.00 0.00 21.03 16.82 2.34
252.00 1908.00 0.00 21.03 16.82 2.34
292.00 1910.00 0.00 21.03 16.82 2.34
276.00 1972.00 0.00 21.03 16.82 2.34
238.00 1968.00 0.00 21.03 16.82 2.34
210.00 1980.00 0.00 21.03 16.82 2.34
244.00 1954.00 0.00 21.03 16.82 2.34
298.00 1908.00 0.00 21.03 16.82 2.34
230.00 1960.00 0.00 21.03 16.82 2.34
210.00 1940.00 0.00 21.03 16.82 2.34
250.00 1946.00 0.00 21.03 16.82 2.34
294.00 1996.00 0.00 21.03 16.82 2.34
228.00 1980.00 0.00 27.74 18.03 2.85
222.00 1938.00 0.00 27.74 18.03 2.85
288.00 1934.00 0.00 27.74 18.03 2.85
236.00 1992.00 0.00 27.74 18.03 2.85
270.00 1986.00 0.00 27.74 18.03 2.85
266.00 1920.00 0.00 27.74 18.03 2.85
298.00 1958.00 0.00 27.74 18.03 2.85
226.00 1928.00 0.00 27.74 18.03 2.85
290.00 1950.00 0.00 27.74 18.03 2.85
236.00 1998.00 0.00 27.74 18.03 2.85
264.00 1998.00 0.00 27.74 18.03 2.85
242.00 1928.00 0.00 27.74 18.03 2.85
254.00 1956.00 0.00 27.74 18.03 2.85
214.00 1938.00 0.00 27.74 18.03 2.85
210.00 1940.00 0.00 27.74 18.03 2.85
262.00 1964.00 0.00 25.60 20.48 2.66
276.00 1962.00 0.00 25.60 20.48 2.66
292.00 1972.00 0.00 25.60 20.48 2.66
212.00 1930.00 0.00 25.60 20.48 2.66
296.00 1972.00 0.00 25.60 20.48 2.66
268.00 1930.00 0.00 25.60 20.48 2.66
270.00 1948.00 0.00 25.60 20.48 2.66
292.00 1904.00 0.00 25.60 20.48 2.66
224.00 1954.00 0.00 25.60 20.48 2.66
278.00 1904.00 0.00 25.60 20.48 2.66
210.00 1966.00 0.00 25.60 20.48 2.66
218.00 1910.00 0.00 25.60 20.48 2.66
238.00 1906.00 0.00 25.60 20.48 2.66
286.00 1984.00 0.00 25.60 20.48 2.66
274.00 1980.00 0.00 25.60 20.48 2.66
288.00 1926.00 0.00 28.35 17.01 5.44
274.00 1928.00 0.00 28.35 17.01 5.44
290.00 1934.00 0.00 28.35 17.01 5.44
202.00 1944.00 0.00 28.35 17.01 5.44
206.00 1902.00 0.00 28.35 17.01 5.44
294.00 1954.00 0.00 28.35 17.01 5.44
258.00 1942.00 0.00 28.35 17.01 5.44
236.00 1982.00 0.00 28.35 17.01 5.44
256.00 1914.00 0.00 28.35 17.01 5.44
202.00 1950.00 0.00 28.35 17.01 5.44
276.00 1908.00 0.00 28.35 17.01 5.44
298.00 1978.00 0.00 28.35 17.01 5.44
236.00 1992.00 0.00 28.35 17.01 5.44
284.00 1912.00 0.00 28.35 17.01 5.44
284.00 1994.00 0.00 28.35 17.01 5.44
230.00 1926.00 0.00 27.74 23.58 3.43
218.00 1986.00 0.00 27.74 23.58 3.43
242.00 1902.00 0.00 27.74 23.58 3.43
206.00 1912.00 0.00 27.74 23.58 3.43
260.00 1992.00 0.00 27.74 23.58 3.43
204.00 1974.00 0.00 27.74 23.58 3.43
232.00 1984.00 0.00 27.74 23.58 3.43
236.00 1982.00 0.00 27.74 23.58 3.43
206.00 1970.00 0.00 27.74 23.58 3.43
294.00 1908.00 0.00 27.74 23.58 3.43
282.00 1940.00 0.00 27.74 23.58 3.43
268.00 1968.00 0.00 27.74 23.58 3.43
296.00 1960.00 0.00 27.74 23.58 3.43
280.00 1934.00 0.00 27.74 23.58 3.43
210.00 1916.00 0.00 27.74 23.58 3.43
242.00 1920.00 0.00 33.53 25.15 5.31
268.00 1914.00 0.00 33.53 25.15 5.31
212.00 1982.00 0.00 33.53 25.15 5.31
216.00 1926.00 0.00 33.53 25.15 5.31
242.00 1972.00 0.00 33.53 25.15 5.31
244.00 1954.00 0.00 33.53 25.15 5.31
282.00 1976.00 0.00 33.53 25.15 5.31
296.00 1982.00 0.00 33.53 25.15 5.31
284.00 1968.00 0.00 33.53 25.15 5.31
212.00 1938.00 0.00 33.53 25.15 5.31
202.00 1998.00 0.00 33.53 25.15 5.31
246.00 1964.00 0.00 33.53 25.15 5.31
218.00 1932.00 0.00 33.53 25.15 5.31
206.00 1968.00 0.00 33.53 25.15 5.31
250.00 1988.00 0.00 33.53 25.15 5.31
210.00 1902.00 0.00 28.96 18.82 4.26
264.00 1954.00 0.00 28.96 18.82 4.26
238.00 1946.00 0.00 28.96 18.82 4.26
258.00 1962.00 0.00 28.96 18.82 4.26
270.00 1902.00 0.00 28.96 18.82 4.26
292.00 1952.00 0.00 28.96 18.82 4.26
260.00 1944.00 0.00 28.96 18.82 4.26
296.00 1976.00 0.00 28.96 18.82 4.26
228.00 1934.00 0.00 28.96 18.82 4.26
222.00 1968.00 0.00 28.96 18.82 4.26
274.00 1998.00 0.00 28.96 18.82 4.26
250.00 1958.00 0.00 28.96 18.82 4.26
208.00 1964.00 0.00 28.96 18.82 4.26
294.00 1918.00 0.00 28.96 18.82 4.26
264.00 1980.00 0.00 28.96 18.82 4.26
274.00 1936.00 0.00 28.96 18.82 4.49
234.00 1936.00 0.00 28.96 18.82 4.49
208.00 1940.00 0.00 28.96 18.82 4.49
202.00 1976.00 0.00 28.96 18.82 4.49
240.00 1910.00 0.00 28.96 18.82 4.49
230.00 1998.00 0.00 28.96 18.82 4.49
220.00 1936.00 0.00 28.96 18.82 4.49
296.00 1908.00 0.00 28.96 18.82 4.49
202.00 1946.00 0.00 28.96 18.82 4.49
236.00 1948.00 0.00 28.96 18.82 4.49
242.00 1968.00 0.00 28.96 18.82 4.49
276.00 1928.00 0.00 28.96 18.82 4.49
276.00 1998.00 0.00 28.96 18.82 4.49
270.00 1908.00 0.00 28.96 18.82 4.49
206.00 1978.00 0.00 28.96 18.82 4.49
384.00 1914.00 0.00 24.99 13.75 3.64
320.00 1946.00 0.00 24.99 13.75 3.64
324.00 1926.00 0.00 24.99 13.75 3.64
350.00 1984.00 0.00 24.99 13.75 3.64
324.00 1924.00 0.00 24.99 13.75 3.64
366.00 1982.00 0.00 24.99 13.75 3.64
336.00 1976.00 0.00 24.99 13.75 3.64
328.00 1950.00 0.00 24.99 13.75 3.64
358.00 1938.00 0.00 24.99 13.75 3.64
388.00 1948.00 0.00 24.99 13.75 3.64
316.00 1942.00 0.00 24.99 13.75 3.64
344.00 1932.00 0.00 24.99 13.75 3.64
384.00 1956.00 0.00 24.99 13.75 3.64
386.00 1926.00 0.00 24.99 13.75 3.64
338.00 1998.00 0.00 24.99 13.75 3.64
360.00 1948.00 0.00 22.56 15.79 2.23
386.00 1966.00 0.00 22.56 15.79 2.23
390.00 1924.00 0.00 22.56 15.79 2.23
340.00 1938.00 0.00 22.56 15.79 2.23
374.00 1944.00 0.00 22.56 15.79 2.23
312.00 1988.00 0.00 22.56 15.79 2.23
344.00 1974.00 0.00 22.56 15.79 2.23
318.00 1940.00 0.00 22.56 15.79 2.23
398.00 1910.00 0.00 22.56 15.79 2.23
374.00 1988.00 0.00 22.56 15.79 2.23
372.00 1902.00 0.00 22.56 15.79 2.23
396.00 1940.00 0.00 22.56 15.79 2.23
362.00 1958.00 0.00 22.56 15.79 2.23
316.00 1906.00 0.00 22.56 15.79 2.23
368.00 1976.00 0.00 22.56 15.79 2.23
386.00 1974.00 0.00 30.78 23.09 4.18
354.00 1982.00 0.00 30.78 23.09 4.18
328.00 1916.00 0.00 30.78 23.09 4.18
326.00 1992.00 0.00 30.78 23.09 4.18
340.00 1968.00 0.00 30.78 23.09 4.18
302.00 1940.00 0.00 30.78 23.09 4.18
316.00 1966.00 0.00 30.78 23.09 4.18
304.00 1978.00 0.00 30.78 23.09 4.18
340.00 1906.00 0.00 30.78 23.09 4.18
320.00 1954.00 0.00 30.78 23.09 4.18
304.00 1998.00 0.00 30.78 23.09 4.18
332.00 1974.00 0.00 30.78 23.09 4.18
342.00 1904.00 0.00 30.78 23.09 4.18
374.00 1960.00 0.00 30.78 23.09 4.18
398.00 1906.00 0.00 30.78 23.09 4.18
394.00 1970.00 0.00 17.98 9.89 2.03
312.00 1974.00 0.00 17.98 9.89 2.03
332.00 1954.00 0.00 17.98 9.89 2.03
332.00 1946.00 0.00 17.98 9.89 2.03
344.00 1956.00 0.00 17.98 9.89 2.03
384.00 1972.00 0.00 17.98 9.89 2.03
364.00 1946.00 0.00 17.98 9.89 2.03
338.00 1976.00 0.00 17.98 9.89 2.03
366.00 1904.00 0.00 17.98 9.89 2.03
356.00 1986.00 0.00 17.98 9.89 2.03
352.00 1962.00 0.00 17.98 9.89 2.03
394.00 1950.00 0.00 17.98 9.89 2.03
386.00 1918.00 0.00 17.98 9.89 2.03
378.00 1982.00 0.00 17.98 9.89 2.03
364.00 1974.00 0.00 17.98 9.89 2.03
358.00 1946.00 0.00 17.37 11.29 1.51
370.00 1912.00 0.00 17.37 11.29 1.51
316.00 1980.00 0.00 17.37 11.29 1.51
336.00 1952.00 0.00 17.37 11.29 1.51
